82815,France,"The latest incarnation of this famous Champagne now comes from Roderer's own vineyards, a good portion of which are run on biodynamic lines. This still-young wine has great depth and richness, a beautiful balance between ripe fruit and crisp texture that make it alive, crisp and bright. As it matures, it will deepen and become even more intense. Drink now if you must, but preferably wait until 2019.",Cristal Brut,97,249.0,Champagne,Champagne,,Roger Voss,vossroger,Louis Roederer 2009 Cristal Brut  (Champagne),Champagne Blend,Louis Roederer
82816,US,"A thoroughly elegant, serious and yet immensely enjoyable wine that stays lively many days after opening, this bottling from a regional icon shows dried violets, dried strawberry, crushed pepper and touches of leather and soy on the wondrous nose. Lithe black plum and elderberry fruits ride along a tight but forgiving tannic structure, with support from crushed gravel, asphalt, potpourri, sandalwood and cedar flavors.",Estate,97,100.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,mattkettmann,Kathryn Kennedy 2012 Estate Cabernet Sauvignon (Santa Cruz Mountains),Cabernet Sauvignon,Kathryn Kennedy
82817,Austria,"The heady, pure perfume of fig rind and foliage streams from the glass. A more tart and tropical note of passion fruit pitches in as well, along with green grapefruit spice. The aromatic spectrum is a sublimation of exotic fruit on nose and palate. The palate sustains this high-pitched balance by the purest lightening strike of zesty acidity. Even the tiniest drop of this amber liquid has the power to perfume the entire palate for minutes. The concentration is immense, the flavors are mind-boggling. This is high-octane stuff guaranteed to blow your mind. Drink now or cellar it through 2040 at least.",Grande Cuvée Trockenbeerenauslese Nummer 6 Nouvelle Vague,97,95.0,Burgenland,,,Anne Krebiehl MW,AnneInVino,Kracher 2013 Grande Cuvée Trockenbeerenauslese Nummer 6 Nouvelle Vague White (Burgenland),White Blend,Kracher
83353,US,"As good as the winery's other 2008s are, this wine raises the stakes. It's bone dry, deeply tannic and marked by classic varietal flavors of blackberries, cassis and dark chocolate, with sweet, smoky oak. Almost a food group in itself for its complexity, it's dazzling now for its sheer luxurious deliciousness, yet is guaranteed to develop over at least the next 10 years.",Reserve,98,125.0,California,Diamond Mountain District,Napa,,anonymous,Von Strasser 2008 Reserve Red (Diamond Mountain District),Bordeaux-style Red Blend,Von Strasser
83354,US,"A subtle, complex, utterly distinctive mix of flavors, with opening streaks of butter cookie, then mushroom broth, tightly wound berry fruit, earthy coffee grounds and even darker streaks of espresso and smoke and licorice. It is deeply layered with flavors that just keep piling on. Amazing wine.",En Cerise Vineyard,98,70.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Cayuse 2008 En Cerise Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Cayuse
83355,US,"A tremendous wine that shows how Merryvale is absolutely at the top of its game. Impeccable in structure, with refined tannins that are soft and firm at the same time, and a fine cut of acidity. Entirely dry, the Cabernet Sauvignon-based blend is awesome in blackberry, cherry, cassis and oak flavors, with complexities of anise, soy sauce, grilled meats and minerals. Beyond the particulars, it just feels dramatic and rich in the mouth. A great wine that should develop in the bottle over the next decade.",Profile,97,165.0,California,Napa Valley,Napa,,anonymous,Merryvale 2008 Profile Red (Napa Valley),Bordeaux-style Red Blend,Merryvale
83356,US,"This is the only Cayuse Syrah that is co-fermented (with 8% Viognier), which adds nuances of white flower and floral, though the citrus rind scents override them. In the nose it's hugely expressive, though still quite tight and compact in the mouth; it must be decanted. It's a three ring circus of a wine, with things moving and shaking in all directions. Mineral, berry, mountain complexity, nuanced herb and earth and citrus, all in proportion, and all flowing in the mouth.",Cailloux Vineyard,97,70.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Cayuse 2008 Cailloux Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Cayuse
83462,US,"An Amaro-like mix of bitters and herbs; this is exceptionally dense and dark. The fruit is a grace note; the big flavors come from herb, earth, rock, barrel and more. Licorice, baking spices, smoke, black cherry, Bourbon barrel, and on it goes. Huge and dense and seemingly endless.",Royal City,98,140.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Charles Smith 2008 Royal City Syrah (Columbia Valley (WA)),Syrah,Charles Smith
83463,US,"A triumph, really. Held back for 14 years and just recently disgorged, it's fantastically rich and complex, just oozing the most delicious orange, butterscotch, yeast and toast flavors. So silky, so sweet in fruit, and yet with a dry finish. Stands out in any tasting of the best sparklers. Hard to imagine a California bubbly better than this.",Joy! Blanc de Blancs,97,179.0,California,Green Valley,Sonoma,,anonymous,Iron Horse 1997 Joy! Blanc de Blancs Sparkling (Green Valley),Sparkling Blend,Iron Horse
83851,Portugal,"Powerful and dense, this wine exudes the darkest of tannins as well as intense black fruit. Layers of richness and structure show in this Port's considerable ageability, while its acidity lends freshness. This is a wine that should be aged for 15 years or more.",Vintage,97,95.0,Port,,,Roger Voss,vossroger,Niepoort 2005 Vintage  (Port),Port,Niepoort
83852,US,"The former basketball star's initial release immediately establishes itself among the elite Cabernets of Napa Valley. Made from mountain vineyards on Atlas Peak and benches in the Rutherford appellation, it combines intensity with elegance. Bursts with upfront, delicious blackberry, crème de cassis and dark chocolate flavors that are wildly sweet on the midpalate, but then finish thoroughly dry. Structure comes by way of a tangy minerality and finely laced tannins. This is one of those wines that is softly decadent from start to finish, although it's probably not one to hold much beyond six years.",Family Reserve,97,625.0,California,Napa Valley,Napa,,anonymous,Yao Ming 2009 Family Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Yao Ming
86718,US,"As good as any Père de Famille to date, this brilliantly crafted wine jumps from the glass immediately with a rainbow of blue, purple and black fruits. The scents and flavors are dense and seamless, the tannins polished and graceful, and the barrel aging puts the last dabs of paint on a winemaking masterpiece.",Père de Famille,97,68.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Betz Family 2010 Père de Famille Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Betz Family
87124,Portugal,"This wine is dominated by Touriga Nacional, which offers a backbone of dark tannins that gives it a firm structure and will allow it to age for many years. Produced in open stone lagares, it has richness and impressive opulence in black fruit tones that are cut by juicy acidity. Drink from 2022.",,97,100.0,Douro,,,Roger Voss,vossroger,Quinta do Vale Meão 2013 Red (Douro),Portuguese Red,Quinta do Vale Meão
87125,Spain,"Gorgeous from head to toe, this saturated Toro heavyweight sets a new bar for this winery and the region as a whole. Ribald blackberry aromas are toasty and carry a strong note of crushed stones. Cassis, black plum and blackberry flavors are complex and inspired, while the finish tastes of chocolaty oak, blackened toast and a black-fruit potpourri supported by just the right amount of acidity. Drink from 2017–2030.",Alabaster,97,227.0,Northern Spain,Toro,,Michael Schachner,wineschach,Teso La Monja 2012 Alabaster  (Toro),Tinta de Toro,Teso La Monja
89728,France,"This latest incarnation of the famous brand is a superb wine. It is on par with, maybe even better than, the already legendary 2002. Its balance is impeccable: Apple and citrus flavors working with the tight minerality to give a textured yet fruity wine. Produced from Roederer's own vineyards which are mainly biodynamic, the wine has its own intense purity and crispness. It has amazing potential and is likely to age for many years. Drink from 2020.",Cristal Vintage Brut,100,250.0,Champagne,Champagne,,Roger Voss,vossroger,Louis Roederer 2008 Cristal Vintage Brut  (Champagne),Champagne Blend,Louis Roederer
89729,France,"This new release from a great vintage for Chardonnay in Champagne is a perfect blanc de blancs, showing a wealth of intensity from the crisp, chalky, mineral tones to the perfumed apple notes. The aromas hint at developing toastiness that adds depth and complexity. The wine is still young and it will age for years. Drink from 2020.",Le Mesnil Blanc de Blancs Brut,100,617.0,Champagne,Champagne,,Roger Voss,vossroger,Salon 2006 Le Mesnil Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Salon
89730,France,"The heady aromatic scent of fresh tangerine peel takes turns with the refreshing perfume of green Seville oranges. The palate takes these enticing aromas and bundles them into one arrow-like force of concentrated freshness. This is a high-wire act of piercing brightness and layered citrus aroma. This is like a self-generating well of freshness that convinces with its luminosity, raciness and rapier-like purity of citrus flavors. Everything is heightened: Fruit, dryness, freshness and vibrant verve. It is tempting but it would be a shame to drink this now. Keep this genie in its bottle for a while longer, if only to see what fascinating direction it takes. This is wondrous. Drink 2022–2037.",Clos Saint Landelin Vorbourg Grand Cru,97,50.0,Alsace,Alsace,,Anne Krebiehl MW,AnneInVino,René Muré 2015 Clos Saint Landelin Vorbourg Grand Cru Riesling (Alsace),Riesling,René Muré
89731,France,"There is something incredibly fruity and simultaneously tart on the nose: It is reminiscent of honeyed deaf nettle blossom as well as passion fruit. Wet stone and lemon heighten these perceptions even more. The palate comes in with concentrated zestiness—there almost is a sobering edge of bitter pith that pulls us towards the earth while the soaring lemon and grapefruit notes lift towards the light. This is fruitful promise and airy spirit, earthy depth and boundless richness. All this comes as a bundled force of joy, freshness and utter pleasure. That beguiling, lemony wet stone appears again on the dry intense finish of this elixir-like wine which perhaps has not only captured the light of the sun but that of the stars, too. Drink 2022–2040.",Muenchberg Grand Cru,97,66.0,Alsace,Alsace,,Anne Krebiehl MW,AnneInVino,Domaine Ostertag 2015 Muenchberg Grand Cru Riesling (Alsace),Riesling,Domaine Ostertag
89732,France,"Smoke, orange, wet stone and earth notes are powerful and beguiling on the nose. The palate has absolute concentration and energy and more of that smoky promise. This is like the bundled focus of a laser light—incisive, precise and piercing. Notions of peach, lemon and tangerine dance and hover, but the central core and force remains a kind of drive that could move mountains. This is a sleeping giant, absolute and pure, brooding, laying in wait to unleash its might. The palate is absolutely dry, absolutely fresh, absolutely uncompromising. The finish is piercingly clean. Wait for this. Drink 2025–2040 at least.",Clos Saint Urbain Rangen de Thann Grand Cru,97,120.0,Alsace,Alsace,,Anne Krebiehl MW,AnneInVino,Domaine Zind-Humbrecht 2015 Clos Saint Urbain Rangen de Thann Grand Cru Riesling (Alsace),Riesling,Domaine Zind-Humbrecht
89733,France,"An earthy touch of freshly turned soil clings to the pure apple note on the nose. On the absolutely dry palate, however, a beautifully lithe, serene but all-encompassing cloud of lemon freshness just steals the show. It pervades and informs nose, palate and mind. Its luminosity and vivacious freshness just soars and sings. Yes, this is uncompromising. You have to like freshness, acidity and unflinching honesty to be a fan of this, but if you are, this is a ticket to vinous heaven. Wow. This is a real experience and a celebration of site and variety. Hoard this if you can. Gorgeous and fresh now, but far too young. Drink 2022–2040.",Schlossberg Grand Cru,97,100.0,Alsace,Alsace,,Anne Krebiehl MW,AnneInVino,Trimbach 2014 Schlossberg Grand Cru Riesling (Alsace),Riesling,Trimbach
90908,France,"A firm and tannic wine, this has dry spices, dark fruits and concentration. Great depth of flavor gives a serious wine that also has a fruit-driven profile. Concentrated dark tannins push this wine to a great height and impressive length. Drink from 2020.",,97,639.0,Burgundy,Grands-Echezeaux,,Roger Voss,vossroger,Joseph Drouhin 2012  Grands-Echezeaux,Pinot Noir,Joseph Drouhin
90909,France,"Packed with tannins and boasting an enormous structure, this wine is opulent while very firm. At the same time, smoky acidity shoots through all this density. From a great terroir, this wine shows minerality and its great structure well. Drink from 2023.",,97,288.0,Burgundy,Chapelle-Chambertin,,Roger Voss,vossroger,Louis Jadot 2013  Chapelle-Chambertin,Pinot Noir,Louis Jadot
90910,France,"This wine is perfumed with gorgeous fruit that contrasts with the strict minerality. The tannins under the fruit are severe, solid, dark and promising enormous potential. Concentrated even while it celebrates great fruit, it is going to last for many years. Drink from 2023.",,97,468.0,Burgundy,Chambertin Clos de Bèze,,Roger Voss,vossroger,Louis Jadot 2013  Chambertin Clos de Bèze,Pinot Noir,Louis Jadot
90935,US,"The opulence of this sparkling wine has to be tasted to be believed. It's far softer and silkier than the winery's companion new release, the 2005 J. Schram, but then the blend is the complete opposite. This one's mainly Pinot Noir, with the balance from Chardonnay. The Pinot Noir brings a warm, raspberry- and cherry-sauce richness to Chardonnay's limes and pears, while an extraordinarily delicious toastiness pervades the whole, as if it had been gently smoked. So enticing now, it's hard to keep from drinking the whole bottle, and you certainly can, but this is a wine that will age for 10–15 years.",Reserve,98,110.0,California,Napa-Mendocino-Sonoma-Marin,North Coast,,anonymous,Schramsberg 2004 Reserve Sparkling (Napa-Mendocino-Sonoma-Marin),Sparkling Blend,Schramsberg
90936,US,"This is an astonishingly good Pinot Noir that immediately shows the Sonoma Coast virtues of dryness, acidity, firm minerality, complexity and age worthiness. Flavors abound, with dominating notes of sour cherry, persimmon, cinnamon spice and sweet oak. It's rich and refined, pure, and a great expression of the cool 2010 vintage. Drink now–2020.",Occidental Ridge Vineyard,97,60.0,California,Sonoma Coast,Sonoma,,anonymous,Failla 2010 Occidental Ridge Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Failla
90937,US,"From Northridge Vineyard grapes, this mix of four clones spent more than two years in barrel. Tremendous depth and complexity are apparent on the nose, and there is no let-down on the palate. It's a seriously powerful wine, with muscle and magic. It opens generously into beautifully integrated layers of ripe fruit, confection, candied rind, cacao and a finishing touch of minerality.",The Hidden,97,70.0,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,paulgwine,K Vintners 2009 The Hidden Syrah (Wahluke Slope),Syrah,K Vintners
92451,US,"The 2005 Leonetti Reserve is all estate vineyard fruit—63% Cabernet Sauvignon, 17% Merlot and 20% Petit Verdot. It is saturated and dense. The fruit is dark, smoky, herbal, tight and loaded with licorice, tea leaf, black olive, hints of tar and graphite. Tannins are in perfect proportion, polished and ripe, with extra texture and weight. The finish is granular and detailed, but delicious accent flavors of almond candy and nougat keep piling into the extraordinary finish.",Reserve Red Wine,97,125.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Leonetti Cellar 2005 Reserve Red Wine Red (Walla Walla Valley (WA)),Red Blend,Leonetti Cellar
93691,US,"An awesome rosé, just a tremendous feat. Made from 11 vineyards in 4 counties, it shows a masterful art of the blend. Insanely rich in toasted bread and lees, showing the influence of six years in the bottle. A tremendous core of strawberries, raspberries, orange zest, roasted macadamia, roasted coconut, pear liqueur and honey lasts into the finish. Despite the richness, the wine is dry. So lovely now you can hardly keep your hands off, but it should age gracefully for the next 10–15 years.",J. Schram Rosé,98,130.0,California,North Coast,North Coast,,anonymous,Schramsberg 2004 J. Schram Rosé Sparkling (North Coast),Sparkling Blend,Schramsberg
98375,France,"In this great year for white Burgundy, Bâtard-Montrachet shines out as the epitome of balance between superb fruit and intense mineral and terroir characters. Its subtle touch of wood highlights the unctuous surface texture while just hinting at the steel sharpness of the structure beneath. Age this superb wine for at least 10 years.",,99,560.0,Burgundy,Bâtard-Montrachet,,Roger Voss,vossroger,Domaine Leflaive 2010  Bâtard-Montrachet,Chardonnay,Domaine Leflaive
98549,US,"Viader has a long history of producing great Bordeaux-style blends grown at a high elevation on Howell Mountain. This 2010 is a blend of Cabernet Sauvignon and Cabernet Franc, with almost the same percentages as the superb 2009 bottling. The wine is rich, dry and complex. It shows a fantastic array of blackberries, dates and dark chocolate, with fascinating notes of lavender and dill. The tannins are gorgeous, the acidity fine, and the application of oak is deft. It's hard to describe just how good this wine feels in the mouth. Drink now, after decanting, or within the next 20 years.",,97,200.0,California,Napa Valley,Napa,,anonymous,Viader 2010 Red (Napa Valley),Bordeaux-style Red Blend,Viader
98550,US,"The most round, smooth and full in terms of mouthfeel of all the Cayuse Syrahs, this is excellent in every way. Dark and meaty, it's tightly wound and dense with black and roasted fruits, smoke, carpaccio and cacao. The Armada Syrah offers outstanding length, depth and complexity.",Armada Vineyard,97,90.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Cayuse 2010 Armada Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Cayuse
100001,France,"Chapoutier's selections of the best parcels of vines in Hermitage are set to become legendary. Sold under the ancient spelling of the appellation name (Ermitage), they represent the epitome of the power and concentration that lies behind the reputation of the appellation. This cuvée is the best of the collection, with its brooding, opaque character, suggesting rather than revealing power at this stage. Age it until your new-born baby is old enough to drink, and it will be just about ready.",Le Méal Ermitage,98,150.0,Rhône Valley,Hermitage,,Roger Voss,vossroger,M. Chapoutier 1999 Le Méal Ermitage  (Hermitage),Rhône-style Red Blend,M. Chapoutier
100002,France,"Jean-Louis, the son of Gérard Chave, is now in charge of the family business, as well as being president of the Hermitage wine producers. He is continuing the family tradition of making powerful statements of Syrah from Hermitage, combining massive structure and over-powering perfumes. This 1999 seems to have the best of the traditional world of tannic immensity and the modern world of beautiful, ripe fruit. A wine that will age for a very long time.",,97,125.0,Rhône Valley,Hermitage,,Roger Voss,vossroger,J.L. Chave 1999  Hermitage,Rhône-style Red Blend,J.L. Chave
100490,US,"Available in magnum only, this is an occasional bottling from the winery. A winery spokeperson told me my bottle was entirely 1993 vintage, but not all other bottles are. The wine is extraordinarily fine, but compared to other California bubblies, it's sandpapery and almost harsh at this point. As it warms up in the glass it shows an immense toasted nut and grilled fruit richness with an impossibly long finish. This is one to stash for the long haul.",Joy!,97,147.0,California,Green Valley,Sonoma,,anonymous,Iron Horse NV Joy! Sparkling (Green Valley),Sparkling Blend,Iron Horse
102483,Italy,"Enticing aromas of iris, rose, perfumed red berry and cake spice emerge on this stunning wine. The elegantly structured, silky palate delivers juicy wild cherry, crushed raspberry, mint, white pepper and tobacco alongside firm but ultrafine tannins. It's already tempting but hold to let it unwind and develop more complexity. Drink 2018–2035.",Villero,97,100.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Mascarello Giuseppe e Figlio 2010 Villero  (Barolo),Nebbiolo,Mascarello Giuseppe e Figlio
102484,Germany,"Lip-smacking is an inelegant yet apt word to describe the unctuousness of this nectar of honey, saffron and marmalade. It's delightfully rich and creamy, yet gorgeously balanced, seared by a razor's edge of lemon-lime acidity. It's an exceptional wine now, penetrating and persistent, but will surely delight for decades to come.",Wehlener Sonnenuhr Trockenbeerenauslese Erste Lage,97,440.0,Mosel,,,Anna Lee C. Iijima,anonymous,S.A. Prüm 2006 Wehlener Sonnenuhr Trockenbeerenauslese Erste Lage Riesling (Mosel),Riesling,S.A. Prüm
107901,US,"An absolute joy and triumph. Just superb, showcasing the best of Oakville. Perfect tannins, as pure as velvet and sweet, and perfect oak, too, with beautifully applied char and wood spice. That the oak is 100% new is in keeping with the wine's volumetrics. The wine's flavors are a profound, heady expression of blackberries, blueberries, cassis and dark, barely sweetened chocolate. Just spectacular, a real achievement by any world class standard. Production was a scant 275 cases.",Family Reserve,99,125.0,California,Oakville,Napa,,anonymous,Venge 2008 Family Reserve Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Venge
108645,France,"Big tannins and impressive fruits are the hallmarks of this impressive wine. It is also subtle, not showing all its flavors at once, hiding beneath tannins and structure. For this fruity vintage, it shows a strong sense of direct, solid structure, only allowing the strong black plum and berry flavors to come through slowly. It is for the long haul, so don't drink before 2022, even better later.",,97,660.0,Bordeaux,Pauillac,,Roger Voss,vossroger,Château Latour 2011  Pauillac,Bordeaux-style Red Blend,Château Latour
108646,Italy,"The phenomenal 2010 vintage shows why this wine is considered Italy's top purebred Merlot. Revealing structure, finesse and mesmerizing depth, it delivers blackberries, currants, cedar, exotic spices and mocha alongside firm, polished tannins and fresh acidity. It's well balanced with fantastic length and while it's delicious now, hold for more complexity. Drink 2015–2030.",,97,550.0,Tuscany,Toscana,,Kerin O’Keefe,kerinokeefe,Masseto 2010 Merlot (Toscana),Merlot,Masseto
108647,Italy,"This supremely elegant and age-worthy Sassicaia opens with an intense bouquet of black cherry, Mediterranean herbs, blue flower, cedar and leather aromas. Powerful but graceful, the palate delivers a vibrant core of black cherry accented with white pepper, mineral and balsamic notes alongside youthful but polished tannins and vibrant acidity. It's not as exuberant as some of its counterparts, but it may outlive all the other Bolgheri 2010s. Drink 2018–2040.",Sassicaia,97,227.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,kerinokeefe,Tenuta San Guido 2010 Sassicaia  (Bolgheri Sassicaia),Red Blend,Tenuta San Guido
108648,Italy,"The 2010 Ornellaia celebrates the wine's 25th anniversary, and it could not have been a more spectacular vintage. It opens with aromas of crushed blue flowers, black berries, pipe tobacco and thyme that give way to an elegant, structured and polished palate. It delivers intense blackberry flavors layered with white pepper, Mediterranean herbs, mineral and mocha brightened by fresh acidity alongside smooth, velvety tannins. This will age and develop for decades. Drink 2016–2040.",,97,240.0,Tuscany,Bolgheri Superiore,,Kerin O’Keefe,kerinokeefe,Ornellaia 2010  Bolgheri Superiore,Red Blend,Ornellaia
108649,Italy,"This extraordinary wine put Cabernet Franc on the map in Bolgheri. The 2010 reveals an exquisite bouquet of black currants, crushed blue flower, leather and baking spices. The smooth palate delivers mouthwatering blackberries, black cherry, white pepper, thyme and licorice alongside an age-worthy structure boasting firm but elegant tannins and fresh acidity. It's already gorgeous with intriguing depth but it will age and develop beautifully. Drink 2015–2040.",Paleo Rosso,97,130.0,Tuscany,Toscana,,Kerin O’Keefe,kerinokeefe,Le Macchiole 2010 Paleo Rosso Cabernet Franc (Toscana),Cabernet Franc,Le Macchiole
109228,US,"Another fabulous Cardinale, better than the 2007 but short of the perfect 2006. This is so complete; it tastes like Cabernet on a cloud, light but ethereal, with ripe, polished blackberry and cherry flavors and touches of mocha, spice and cedar. The tannins are a wonder—soft and pliant—yet gorgeously complex. Drink now-2016, at least.",,97,250.0,California,Napa Valley,Napa,,anonymous,Cardinale 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Cardinale
109332,US,"Seductively smooth and intriguingly aromatic, this blend of several knock-out vineyards along Westside Road—Allen, Bacigalupi, Bucher, Rochioli Riverblock and Williams Selyem Estate—is instantly delicious, sharing a concentration of cherry, strawberry and citrus that perfectly captures the essence of the fruit, accented by a tease of black tea. An earthy minerality wraps around dry, polished tannins, with a streak of just-right acidity, giving it a realm of juiciness and flavorful sophistication. Enjoy through 2023.",Westside Road Neighbors,98,69.0,California,Russian River Valley,Sonoma,Virginie Boone,vboone,Williams Selyem 2013 Westside Road Neighbors Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
109333,US,"This wine is deliciously elegant yet decadently rich in all the right ways, from a prime, longtime vineyard source planted to vines over 40 years old. Honeyed apple comes to the fore amid lush, formidable layers of complexity and high-minded pursuit, never getting bogged down, the minerality perfectly pitched and the oak fully integrated.",Ritchie Vineyard,97,65.0,California,Russian River Valley,Sonoma,Virginie Boone,vboone,Ramey 2012 Ritchie Vineyard Chardonnay (Russian River Valley),Chardonnay,Ramey
109406,Austria,"Opulent honey and lemon aromas waft from the glass in this superrich but so balanced wine. The acidity is an essential element, cutting through the sweet orange, honey and ginger flavors. A gorgeous wine.",Zwischen den Seen Nummer 9 Trockenbeerenauslese,98,,Burgenland,,,Roger Voss,vossroger,Kracher 2008 Zwischen den Seen Nummer 9 Trockenbeerenauslese Welschriesling (Burgenland),Welschriesling,Kracher
109407,Austria,"A beautiful wine that is almost like nectar. It has extreme freshness, while the acidity is a wonderful contrast. Such concentrated orange flavors and a smooth texture while there is a great citrus edge.",Zwischen den Seen Nummer 11 Trockenbeerenauslese,97,103.0,Burgenland,,,Roger Voss,vossroger,Kracher 2008 Zwischen den Seen Nummer 11 Trockenbeerenauslese Scheurebe (Burgenland),Scheurebe,Kracher
109408,Italy,"The 2007 Excelsus is a gorgeous super Tuscan expression (with Cabernet Sauvignon and Merlot) that shows quality and superior fruit on all levels. Castello Banfi has really hit a home run with this vintage. You'll encounter persuasive aromas of cassis, blackberry, chocolate, tobacco, curry leaf and deep renderings of exotic spice. The wine's texture is exceedingly smooth, rich and long lasting.",Excelsus,97,81.0,Tuscany,Toscana,,,anonymous,Castello Banfi 2007 Excelsus Red (Toscana),Red Blend,Castello Banfi
109409,Italy,"Each new vintage of Galatrona proves, year after year, the enormous potential of Italian Merlot. This is a soft and beautifully decadent wine with plush and perfectly ripe aromas of black cherry, light spice, chocolate and tobacco. The smoothness, richness and persistency is simply unbeatable.",Galatrona,97,134.0,Tuscany,Toscana,,,anonymous,Fattoria Petrolo 2008 Galatrona Merlot (Toscana),Merlot,Fattoria Petrolo
109410,US,"A gigantic wine, one of the most powerful Syrahs in memory. Shows fabulously rich tannins from stem fermentation, sweet, spicy and earthy. The aromas and flavors are of mushrooms, grilled meat, blackberries, cherries, cola, black pepper and smoky cedar. Extraordinary depth and complexity, a very great California Syrah. Could soar off the charts in the next 2–3 years.",Bien Nacido Vineyard 25th Anniversary X-Block The Good Nacido,97,100.0,California,Santa Maria Valley,Central Coast,,anonymous,Qupé 2006 Bien Nacido Vineyard 25th Anniversary X-Block The Good Nacido Syrah (Santa Maria Valley),Syrah,Qupé
109427,Australia,"This wine is dark brown in hue with a greenish-gold tint to its rim, providing clues to its advanced age. The aromas are nutty, with mossy notes of rancio filled out by sweet flavors of dried dates and figs. It's full bodied and unctuous in texture, without being overblown or heavy on the palate. The intense finish lingers forever—or at least until you give in and take another sip.",Rare,99,300.0,Victoria,Rutherglen,,Joe Czerwinski,JoeCz,Chambers Rosewood Vineyards NV Rare Muscadelle (Rutherglen),Muscadelle,Chambers Rosewood Vineyards
109428,France,"With its gold color and mature, toasty flavors, this is possibly the greatest Winston Churchill ever. It has weight and richness, with a dense, full and rich texture. It's in perfect balance, bringing together maturity and crisper apple and green plum fruit flavors that are cut with lemon. A mineral edge gives a nervy character that will allow this magnificent wine to age further.",Cuvée Sir Winston Churchill Brut,98,305.0,Champagne,Champagne,,Roger Voss,vossroger,Pol Roger 2002 Cuvée Sir Winston Churchill Brut  (Champagne),Champagne Blend,Pol Roger
109837,US,"This remarkable wine from the famed family-farmed, organic estate impresses immediately in its depth of concentration and stately grace, imparting a wealth of rose-garden compost and wild truffle on the nose. Within the vibrant range of sensual flavor is salted caramel, black cherry and chocolate, alongside a twist of saddle and campfire coffee. Its grip of focused tannin suggests years of aging potential; enjoy best from 2023 to 2033.",Family Estate Grown,98,185.0,California,St. Helena,Napa,Virginie Boone,vboone,Spottswoode 2013 Family Estate Grown Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Spottswoode
109838,Portugal,"Nacional Vintage Port comes from a small parcel of ungrafted vines on a series of terraces at the Noval estate. It is a legendary wine, produced only occasionally. This wine is still impressively young and shows that it will age for decades. With its dark black fruits and succulent tannins, it is powerful and concentrated. Drink this wine from 2021 and for many years.",Nacional Vintage,98,595.0,Port,,,Roger Voss,vossroger,Quinta do Noval 2001 Nacional Vintage  (Port),Port,Quinta do Noval
109839,US,"Mocha, baked plum and black pepper play equal roles in this stunning, full-bodied beauty from the famous site, all within a tightly focused, integrated experience of seamless texture and structure. Richly concentrated and yet able to find a balance of acidity and freshness within its voluptuous nature, this wine impresses from end to end and will do well in the cellar; enjoy best from 2023 to 2025.",Beckstoffer To Kalon Vineyard,97,175.0,California,Oakville,Napa,Virginie Boone,vboone,Macauley 2013 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Macauley
111753,France,"Almost black in color, this stunning wine is gorgeous, rich and dense. It's grand and powerful, with a strong sense of its own importance. The beautiful tannins and the fragrant black currant fruits are palpable. It's a great wine, with huge potential.",,100,1500.0,Bordeaux,Pauillac,,Roger Voss,vossroger,Château Lafite Rothschild 2010  Pauillac,Bordeaux-style Red Blend,Château Lafite Rothschild
111754,Italy,"It takes only a few moments before you appreciate the enormity, intensity and overall beauty of this landmark wine. Cerretalto is always a high scoring expression of Brunello, but the ideal conditions of the 2007 vintage elevate it to earthly perfection. Dark and fleshy, the wine delivers ever-evolving aromas of dark fruit, chocolate, spice and tobacco. The acidity is carefully balanced against the wine's thickness and rich texture. The finish is long, luscious and elegant. Keep this bottle in your cellar 10 years or more.",Cerretalto,100,270.0,Tuscany,Brunello di Montalcino,,,anonymous,Casanova di Neri 2007 Cerretalto  (Brunello di Montalcino),Sangiovese Grosso,Casanova di Neri
